Лондон;Хайгейтское кладбище;Лондон, N6 6PJ, Swain's Ln;Бывшее когда-то весьма «модным» местом для упокоения бренного тела Хайгейтское кладбище сегодня стало одной из достопримечательностей Лондона с мистическим уклоном. Открытое в викторианскую эпоху, оно быстро застроилось надгробиями и усыпальницами в готическом стиле. надгробиями и усыпальницами в готическом стиле.;https://static.tonkosti.ru/tonkosti/table_img/g83/5656/55418190.jpg;https://tonkosti.ru/%D0%A5%D0%B0%D0%B9%D0%B3%D0%B5%D0%B9%D1%82%D1%81%D0%BA%D0%BE%D0%B5_%D0%BA%D0%BB%D0%B0%D0%B4%D0%B1%D0%B8%D1%89%D0%B5
Лондон;Холборн;Лондон, Holborn;Существует множество версий происхождения названия, но научного подтверждения нет ни у одной из них. Впервые же этот район зарегистрирован в 10 веке как местонахождение церкви св. Эндрю (она, кстати, до сих пор существует), а дальше начал активно развиваться. существует), а дальше начал активно развиваться.;https://static.tonkosti.ru/tonkosti/table_img/g83/2020/55421719.jpg;https://tonkosti.ru/%D0%A5%D0%BE%D0%BB%D0%B1%D0%BE%D1%80%D0%BD
Лондон;Хэмптон-корт;Великобритания, Surrey, East Molesey;В 16 веке лорд-канцлер Томас Уолси посчитал, что дружба с Генрихом VIII дает ему право построить для себя резиденцию, не уступающую в роскоши королевскому дворцу. Монарх обиделся и заподозрил измену, испуганный кардинал подарил ему новострой, но на плаху все равно попал. подарил ему новострой, но на плаху все равно попал.;https://static.tonkosti.ru/tonkosti/table_img/g83/5454/225833307.jpg;https://tonkosti.ru/%D0%A5%D1%8D%D0%BC%D0%BF%D1%82%D0%BE%D0%BD-%D0%BA%D0%BE%D1%80%D1%82
Лондон;Церковь Всех Святых в Лондоне;Лондон, Byward Street, All Hallows by the Tower;Самый древний христианский храм в Лондоне находится в самом его сердце — у Тауэрского моста в Сити. Эта красивейшая, с необыкновенной архитектурой церковь, построенная на месте бывшего римского поселения, выглядит впечатляюще даже на фоне стремящихся к небу высоток деловой части города. стремящихся к небу высоток деловой части города.;https://static.tonkosti.ru/tonkosti/table_img/g83/adad/102493453.jpg;https://tonkosti.ru/%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C_%D0%92%D1%81%D0%B5%D1%85_%D0%A1%D0%B2%D1%8F%D1%82%D1%8B%D1%85_%D0%B2_%D0%9B%D0%BE%D0%BD%D0%B4%D0%BE%D0%BD%D0%B5
Лондон;Церковь Святой Марии Альдермари;Лондон, Str. Watling;Церковь Святой Марии Альдермари, или, как ее называют британцы, Сент-Мэри-Алдермэри, выделяется даже в изобилующем церквями Сити. Неудивительно — она неправильной формы, готическая и затерта между современными зданиями. готическая и затерта между современными зданиями.;https://static.tonkosti.ru/tonkosti/table_img/g83/6a6a/55421539.jpg;https://tonkosti.ru/%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C_%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D0%B9_%D0%9C%D0%B0%D1%80%D0%B8%D0%B8_%D0%90%D0%BB%D1%8C%D0%B4%D0%B5%D1%80%D0%BC%D0%B0%D1%80%D0%B8
Лондон;Церковь Сент-Мэри-ле-Боу;Лондон, St. Cheapside, Mary-le-Bow;Одна из самых знаменитых церквей Британии и, пожалуй, самая знаменитая церковь Лондона — о ней здесь знают все, и это церковь Сент-Мэри-ле-Боу. Одна из важнейших церквей Сити за последнюю тысячу лет, она вошла в легенды более пятисот лет назад, а в целом ей около тысячи. пятисот лет назад, а в целом ей около тысячи.;https://static.tonkosti.ru/tonkosti/table_img/g83/a4a4/55421541.jpg;https://tonkosti.ru/%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C_%D0%A1%D0%B5%D0%BD%D1%82-%D0%9C%D1%8D%D1%80%D0%B8-%D0%BB%D0%B5-%D0%91%D0%BE%D1%83
Москва;Александровский сад;Москва, Кремль, западная сторона;Вдоль одной из стен московского Кремля протянулся Александровский сад — место, не теряющее своей популярности с самого своего основания. Сад разбили согласно плану Комиссии для строения Москвы после пожара 1812 года на месте поймы реки Неглинной, заключенной в трубу, и поначалу он назывался Кремлевским. в трубу, и поначалу он назывался Кремлевским.;https://static.tonkosti.ru/tonkosti/table_img/g83/b2b2/55416756.jpg;https://tonkosti.ru/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B0%D0%B4
Москва;Алмазный фонд;Москва, Кремль, Оружейная палата;Алмазный фонд России представляет собой собрание уникальных произведений ювелирного искусства, редких драгоценных камней и самородков. Из наиболее значимых экспонатов Алмазного фонда выделают большую и малую императорские короны, императорский скипетр с алмазом «Орлов». короны, императорский скипетр с алмазом «Орлов».;https://static.tonkosti.ru/tonkosti/table_img/g83/9797/55416417.jpg;https://tonkosti.ru/%D0%90%D0%BB%D0%BC%D0%B0%D0%B7%D0%BD%D1%8B%D0%B9_%D1%84%D0%BE%D0%BD%D0%B4
Москва;Арбат;Москва, ул. Арбат;В каждом городе с давней историей есть такая улица, как магнит притягивающая туристов, — пропитанная особым духом, с домами и переулками, каждый из которых может рассказать свою занимательную историю. В Москве это всем известный Арбат — одна из старейших улиц Москвы. известный Арбат — одна из старейших улиц Москвы.;https://static.tonkosti.ru/tonkosti/table_img/g83/c1c1/55416774.jpg;https://tonkosti.ru/%D0%90%D1%80%D0%B1%D0%B0%D1%82
Москва;Архангельский собор;Москва, Кремль;В 13 веке на месте собора стояла деревянная церквушка во имя Архангела Михаила. При Иване Калите в 1333 году был сооружен новый белокаменный храм. Собор до Петра I служил усыпальницей для великих князей. Здесь похоронены Иван I Калита, Дмитрий Донской, Василий I и Василий II и другие. Дмитрий Донской, Василий I и Василий II и другие.;https://static.tonkosti.ru/tonkosti/table_img/g83/c3c3/55416615.jpg;https://tonkosti.ru/%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%BE%D1%80
Москва;Большой театр;Москва, пл. Театральная, 1;Большой театр в Москве — главный в России театр оперы и балета, хорошо известный за пределами нашей страны. В Большой по традиции отправляются гости столицы, приехавшие из-за рубежа и регионов России, чтобы насладиться постановками высочайшего уровня в исполнении ведущих артистов. высочайшего уровня в исполнении ведущих артистов.;https://static.tonkosti.ru/tonkosti/table_img/g83/7373/55416405.jpg;https://tonkosti.ru/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9_%D1%82%D0%B5%D0%B0%D1%82%D1%80
Москва;Бункер-42 на Таганке;Москва, пер. 5-й Котельнический, 11;Бункер-42 на Таганке — это один из самых интересных и необычных музеев Москвы. Расположен он в уникальном месте — в бывшем засекреченном военном объекте СССР ЗКП «Таганский», или ГО-42. Комплекс был построен во время холодной войны, в 50-х годах прошлого века, и принадлежал Министерству обороны. прошлого века, и принадлежал Министерству обороны.;https://static.tonkosti.ru/tonkosti/table_img/g83/fdfd/55418548.jpg;https://tonkosti.ru/%D0%91%D1%83%D0%BD%D0%BA%D0%B5%D1%80-42_%D0%BD%D0%B0_%D0%A2%D0%B0%D0%B3%D0%B0%D0%BD%D0%BA%D0%B5
Москва;ВДНХ;Москва, пр-т Мира, 121;Самый крупный развлекательно-познавательный комплекс в России — ВДНХ находится на северо-востоке Москвы. Ежедневно он привлекает несколько тысяч москвичей и гостей города. Выставку представляют построенные еще в довоенную советскую эпоху павильоны и фонтаны. довоенную советскую эпоху павильоны и фонтаны.;https://static.tonkosti.ru/tonkosti/table_img/g83/4747/167749134.jpg;https://tonkosti.ru/%D0%92%D0%94%D0%9D%D0%A5
Москва;Воробьевы горы;Москва, ст. м. Воробьевы горы, набережная Воробьевская;Не так много в городе мест, которые участвуют в жизни практически каждого его жителя. Сюда приезжают свадебные кортежи, здесь любуются панорамой города художники и писатели, тут празднуют выпуск школьники, здесь отдыхают студенты и тренируются спортсмены-лыжники… отдыхают студенты и тренируются спортсмены-лыжники…;https://static.tonkosti.ru/tonkosti/table_img/g83/e0e0/55416550.jpg;https://tonkosti.ru/%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D0%B5%D0%B2%D1%8B_%D0%B3%D0%BE%D1%80%D1%8B
Москва;Галерея искусств Зураба Церетели;Москва, ул. Пречистенка, 19;Галерея искусств Зураба Церетели в Москве — это место, которое дает отличную возможность познакомиться с творчеством знаменитого скульптора и живописца: многие его работы собраны именно в этих стенах. В выставочном комплексе часто проводятся национальные и международные выставки. проводятся национальные и международные выставки.;https://static.tonkosti.ru/tonkosti/table_img/g83/dfdf/105783113.jpg;https://tonkosti.ru/%D0%93%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F_%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2_%D0%97%D1%83%D1%80%D0%B0%D0%B1%D0%B0_%D0%A6%D0%B5%D1%80%D0%B5%D1%82%D0%B5%D0%BB%D0%B8
Москва;Гостиный двор в Москве;Москва, ст. м. Площадь Революции, ул. Ильинка, 4;Ситуация «шёл в магазин, а оказался в музее» вполне типична для столичной жизни, ведь в Москве что ни здание, то памятник истории и архитектуры. Вот и Гостиный двор в Первопрестольной, как говорится, «из той же оперы». Первопрестольной, как говорится, «из той же оперы».;https://static.tonkosti.ru/tonkosti/table_img/g83/4040/55417693.jpg;https://tonkosti.ru/%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BD%D1%8B%D0%B9_%D0%B4%D0%B2%D0%BE%D1%80_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Государственный музей А. С. Пушкина в Москве;Москва, ул. Пречистенка, 12/2;Основная экспозиция размещена в старинном здании — усадьбе Хрущёвых-Селезнёвых, построенной после Московского пожара 1812 г. Сейчас здание отреставрировано, тут сохранилась отделка времен Пушкина — начала 19 века, что придает музею особую атмосферу. 19 века, что придает музею особую атмосферу.;https://static.tonkosti.ru/tonkosti/table_img/g83/7575/58765153.jpg;https://tonkosti.ru/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BC%D1%83%D0%B7%D0%B5%D0%B9_%D0%90._%D0%A1._%D0%9F%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B0_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;ГУМ;Москва, ст. м. Площадь Революции, Красная площадь, 3;ГУМ — один из самых известных универмагов не только России, но и всего постсоветского пространства. Это не только фешенебельный торгово-развлекательный комплекс, это настоящий арт-объект, притом речь идет как о внутреннем содержании ГУМа, так и о внешнем его виде. внутреннем содержании ГУМа, так и о внешнем его виде.;https://static.tonkosti.ru/tonkosti/table_img/g83/7575/55416925.jpg;https://tonkosti.ru/%D0%93%D0%A3%D0%9C
Москва;Дом-музей В. М. Васнецова;Москва, ст. м. пр-т Мира, пер. Васнецова, 13;За лесом новостроек Мещанского района Москвы скрывается волшебная избушка — Дом-музей В. М. Васнецова. Сочетая в себе историческую значимость с культурной, эта достопримечательность уже несколько десятков лет привлекает множество туристов из самых разных уголков России. множество туристов из самых разных уголков России.;https://static.tonkosti.ru/tonkosti/table_img/g83/c7c7/83768716.jpg;https://tonkosti.ru/%D0%94%D0%BE%D0%BC-%D0%BC%D1%83%D0%B7%D0%B5%D0%B9_%D0%92._%D0%9C._%D0%92%D0%B0%D1%81%D0%BD%D0%B5%D1%86%D0%BE%D0%B2%D0%B0
Москва;Донской монастырь;Москва, пл. Донская, 1;В Москве немного тихих мест. Донской монастырь — одно из них. За мощные стены не проникает городская суета. Здесь царят мир и покой, охраняемые липовыми аллеями, яблоневым садом и строгим кладбищем. Главное чудо в истории монастыря — неожиданная находка святых мощей святителя Тихона. неожиданная находка святых мощей святителя Тихона.;https://static.tonkosti.ru/tonkosti/table_img/g83/abab/55416616.jpg;https://tonkosti.ru/%D0%94%D0%BE%D0%BD%D1%81%D0%BA%D0%BE%D0%B9_%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C
Москва;Елисеевский магазин;Москва, ул. Тверская, 14;Елисеевский магазин прозвали магазин-музей, магазин-Эрмитаж, «храм Бахуса» (так звали-величали знаменитый гастроном ещё в начале 20 в.), как бы там ни было, ясно одно — это что-то грандиозное, поражающее воображение роскошным убранством, привлекающее к себе не только возможностью купить, но и посмотреть, увидеть. возможностью купить, но и посмотреть, увидеть.;https://static.tonkosti.ru/tonkosti/table_img/g83/0303/55417119.jpg;https://tonkosti.ru/%D0%95%D0%BB%D0%B8%D1%81%D0%B5%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD
Москва;Зоопарк в Москве;Москва, ул. Б. Грузинская, 1;Московский зоопарк — первый зоопарк в стране — был открыт в 1864 г. и назывался тогда зоосадом. Сейчас в нём содержится более восьми тысяч животных, относящихся более, чем к тысяче видов мировой фауны. Зоопарк стоит на том же месте, что и 150 лет назад, и остается любимым местом отдыха для детей и взрослых. остается любимым местом отдыха для детей и взрослых.;https://static.tonkosti.ru/tonkosti/table_img/g83/7070/55416413.jpg;https://tonkosti.ru/%D0%97%D0%BE%D0%BE%D0%BF%D0%B0%D1%80%D0%BA_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Измайловский Кремль;Москва, Измайловское шоссе, 73 Ж;Архитектурный ансамбль Измайловского Кремля создан по чертежам и гравюрам царской резиденции XVI—XVII веков. Территория нового Кремля богата музеями, в которых можно совершить своеобразное путешествие в прошлое. Это и музей русского костюма, и музей хлеба, и музей валенок, и музей колоколов, и музей сказки. музей валенок, и музей колоколов, и музей сказки.;https://static.tonkosti.ru/tonkosti/table_img/g83/b8b8/55417065.jpg;https://tonkosti.ru/%D0%98%D0%B7%D0%BC%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%9A%D1%80%D0%B5%D0%BC%D0%BB%D1%8C
Москва;Измайловский остров;Москва, шоссе Измайловское;Измайловский остров — это искусственно образованный остров с богатым историческим прошлым. Кольцо воды и вокруг него — два пруда и речка Серебрянка, которые когда-то соединили. Оставшуюся в середине сушу назвали Измайловским островом по имени владельца села, стоявшего на этом месте — Измаила. владельца села, стоявшего на этом месте — Измаила.;https://static.tonkosti.ru/tonkosti/table_img/g83/5e5e/55419233.jpg;https://tonkosti.ru/%D0%98%D0%B7%D0%BC%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2
Москва;Исторический музей в Москве;Москва, Красная пл., 1;В самом сердце столицы, на Красной площади, возвышается похожее на древнерусский терем здание Исторического музея — крупнейшего национального музея России. В коллекции огромное количество экспонатов (почти 4,5 млн), рассказывающих о русской истории с древнейших времен и до наших дней. истории с древнейших времен и до наших дней.;https://static.tonkosti.ru/tonkosti/table_img/g83/f8f8/55416449.jpg;https://tonkosti.ru/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D1%83%D0%B7%D0%B5%D0%B9_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Коломенский дворец;Москва, пр-т Андропова, 39;"Дворец царя Алексея Михайловича в Коломенском — уникальный пример исторического здания, полностью воссозданного буквально на пустом месте. Оригинальный Коломенский дворец 
был построенный в 17 в в качестве охотничьей резиденции царя Алексея Михайловича. охотничьей резиденции царя Алексея Михайловича.";https://static.tonkosti.ru/tonkosti/table_img/g83/fbfb/55418859.jpg;https://tonkosti.ru/%D0%9A%D0%BE%D0%BB%D0%BE%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86
Москва;Коломенское;Москва, пр-т Андропова, 39;Коломенское когда-то было царской резиденцией и вотчиной, а сегодня это красивейший памятник истории и культуры с огромной территорией в 390 гектар. На Масленицу и Рождество развертываются масштабные народные гуляния, но и в обычный день здесь приятно просто побродить. обычный день здесь приятно просто побродить.;https://static.tonkosti.ru/tonkosti/table_img/g83/6565/55417088.jpg;https://tonkosti.ru/%D0%9A%D0%BE%D0%BB%D0%BE%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5
Москва;Красная площадь;Москва, ст. м. Площадь Революции и Охотный ряд, Красная площадь;Красная площадь — главная и наиболее известная площадь Москвы и России, арена многих важных событий русской истории и истории Советского государства, место массовых демонстраций трудящихся столицы и парадов Вооружённых Сил России. трудящихся столицы и парадов Вооружённых Сил России.;https://static.tonkosti.ru/tonkosti/table_img/g83/ebeb/55417183.jpg;https://tonkosti.ru/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C
Москва;Кусково;Москва, ст. м. Рязанский проспект, ул. Юности, 2;Усадьба Кусково — уникальный памятник художественной культуры 18 века и просто приятное место для прогулок. Эта летняя резиденция была построена по заказу графов Шереметевых для пышных приемов, многолюдных гуляний, театрализованных представлений. многолюдных гуляний, театрализованных представлений.;https://static.tonkosti.ru/tonkosti/table_img/g83/2323/55417197.jpg;https://tonkosti.ru/%D0%9A%D1%83%D1%81%D0%BA%D0%BE%D0%B2%D0%BE
Москва;Мавзолей Ленина;Москва, Красная площадь;Мавзолей Ленина — памятник, музей, а по сути — усыпальница, расположенная в самом центре Красной площади. Согласно распространенной версии, идея бальзамировать Ленина принадлежала Калинину. Отрицательно к этой идее отнесся только Троцкий, который назвал этот посыл «настоящим безумием». который назвал этот посыл «настоящим безумием».;https://static.tonkosti.ru/tonkosti/table_img/g83/dcdc/55417236.jpg;https://tonkosti.ru/%D0%9C%D0%B0%D0%B2%D0%B7%D0%BE%D0%BB%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0
Москва;МГУ;Москва, ул. Ленинские Горы, 1;Московский государственный университет имени Ломоносова — одно из самых крупных и престижных учебных заведений страны. Кроме того, это знаковая достопримечательность столицы — полюбоваться высотным зданием на Воробьевых горах спешат практически все гости столицы. горах спешат практически все гости столицы.;https://static.tonkosti.ru/tonkosti/table_img/g83/3636/55416551.jpg;https://tonkosti.ru/%D0%9C%D0%93%D0%A3
Москва;Москва-Сити;Москва, Пресненская набережная, 10;Москва-Сити, без сомнения, становится неотъемлемой частью города, демонстрируя стремление Москвы быть одним из самых привлекательных и современных городов мира. Необыкновенно хорошо выглядит ММДЦ со смотровой площадки на Воробьевых горах. ММДЦ со смотровой площадки на Воробьевых горах.;https://static.tonkosti.ru/tonkosti/table_img/g83/c3c3/55417500.jpg;https://tonkosti.ru/%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0-%D0%A1%D0%B8%D1%82%D0%B8
Москва;Московский кремль;Москва, кремль;Московский кремль — главная достопримечательность города — расположен в самом центре столицы России. Его мощные стены и башни, златоверхие храмы, древние терема и дворцы возвышаются на Боровицком холме над Москвой-рекой и образуют неповторимый по красоте и величию архитектурно-художественный ансамбль. величию архитектурно-художественный ансамбль.;https://static.tonkosti.ru/tonkosti/table_img/g83/e8e8/55417292.jpg;https://tonkosti.ru/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B5%D0%BC%D0%BB%D1%8C
Москва;Московский планетарий;Москва, ул. Садовая-Кудринская, 5, стр. 1;Московский Планетарий, открытый 1929 г., является старейшим в России и одним из самых больших в мире. Сегодня в Планетарии действует Музей Урании, Лунариум, Парк неба с Большой и Малой Обсерваториями (закрывающимися на зимний период до мая), 4D-кинотеатр и Малый Звездный Зал. период до мая), 4D-кинотеатр и Малый Звездный Зал.;https://static.tonkosti.ru/tonkosti/table_img/g83/fbfb/55416596.jpg;https://tonkosti.ru/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%D1%80%D0%B8%D0%B9
Москва;Музей Булгакова в Москве;Москва, ул. Большая Садовая, 10, подъезд 6, эт. 4, кв. 50;Государственный музей им. М. А. Булгакова в Москве — единственный музей, посвященный жизни и творчеству величайшего русского писателя Михаила Афанасьевича Булгакова. В 2010 г. экспозиция музея пополнилась предметами мебели и вещами из последней квартиры писателя в Нащокинском переулке, д. 3/5. квартиры писателя в Нащокинском переулке, д. 3/5.;https://static.tonkosti.ru/tonkosti/table_img/g83/4f4f/55416516.jpg;https://tonkosti.ru/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9_%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D0%BA%D0%BE%D0%B2%D0%B0_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Новодевичий монастырь;Москва, проезд Новодевичий, 1;Новодевичий монастырь — один из самых красивых монастырей Москвы, сегодня относится к Историческому музею. Но и службы в храмах тоже проводятся. Как это часто можно встретить в столице — в одном месте гармонично сосуществуют историческое наследие в виде музейной части и духовная составляющая. виде музейной части и духовная составляющая.;https://static.tonkosti.ru/tonkosti/table_img/g83/2020/55417399.jpg;https://tonkosti.ru/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B4%D0%B5%D0%B2%D0%B8%D1%87%D0%B8%D0%B9_%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C
Москва;Океанариум «Москвариум» в Москве;Москва, проспект Мира, 119, стр.23;"Океанариум «Москвариум» открылся в Москве совсем недавно — в 2015 г, но уже завоевал популярность. Ничего удивительного в этом нет — это уникальный для нашей страны проект, в России ему нет аналогов. Полностью он называется ""Центр океанографии и морской биологии «Москвариум». океанографии и морской биологии «Москвариум».";https://static.tonkosti.ru/tonkosti/table_img/g83/7272/58765823.jpg;https://tonkosti.ru/%D0%9E%D0%BA%D0%B5%D0%B0%D0%BD%D0%B0%D1%80%D0%B8%D1%83%D0%BC_%C2%AB%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%C2%BB_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Оружейная палата;Москва, Кремль;Оружейная палата – известный во всем мире музей-сокровищница. Здесь хранятся около 4 тысяч памятников прикладного искусства России, стран Европы и Востока, в их числе – шапка Мономаха, символ самодержавия в России. шапка Мономаха, символ самодержавия в России.;https://static.tonkosti.ru/tonkosti/table_img/g83/4242/55416571.jpg;https://tonkosti.ru/%D0%9E%D1%80%D1%83%D0%B6%D0%B5%D0%B9%D0%BD%D0%B0%D1%8F_%D0%BF%D0%B0%D0%BB%D0%B0%D1%82%D0%B0
Москва;Останкинская телебашня;Москва, ул. Академика Королева, 15, корп. 2;Останкинская телебашня — не просто визитная карточка столицы, это памятник грандиозности советской эпохи и одновременно взгляд в будущее российского телевидения. С самой своей постройки телебашня в Останкино стала одним из символов Москвы. в Останкино стала одним из символов Москвы.;https://static.tonkosti.ru/tonkosti/table_img/g83/d3d3/55417081.jpg;https://tonkosti.ru/%D0%9E%D1%81%D1%82%D0%B0%D0%BD%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%82%D0%B5%D0%BB%D0%B5%D0%B1%D0%B0%D1%88%D0%BD%D1%8F
Москва;Парк Горького в Москве;Москва, ул. Крымский Вал, 9;ЦПКио Горького — старейший в России парк культуры и отдыха. По заявлениям новой администрации Парк Горького должен стать современным городским парком по типу Центрального парка в Нью-Йорке, куда все желающие смогут прийти просто отдохнуть, устроив пикник прямо на газоне, или поработать на ноутбуке, удобно устроившись на пуфиках и гамаках. ноутбуке, удобно устроившись на пуфиках и гамаках.;https://static.tonkosti.ru/tonkosti/table_img/g83/1010/55416415.jpg;https://tonkosti.ru/%D0%9F%D0%B0%D1%80%D0%BA_%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE_%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
Москва;Парк Победы;Москва, пр-т Кутузовский, 53;Парк Победы — крупный мемориальный комплекс, посвященный победе в Великой Отечественной войне. Его часто называют Поклонной горой — по названию исторической местности, в районе которой и расположился парк. местности, в районе которой и расположился парк.;https://static.tonkosti.ru/tonkosti/table_img/g83/1818/55417432.jpg;https://tonkosti.ru/%D0%9F%D0%B0%D1%80%D0%BA_%D0%9F%D0%BE%D0%B1%D0%B5%D0%B4%D1%8B
Москва;Патриаршие пруды;Москва, Пресненский район;Когда-то на месте Патриарших прудов было Козье болото. Одна из легенд говорит о том, что козы тут не причем. Все дело в кознях, которые чинила нечистая сила обитателям этих мест. Когда-то прудов было несколько, а именно три, но сегодня Патриаршие — это всего один пруд на территории Пресненского района Москвы. пруд на территории Пресненского района Москвы.;https://static.tonkosti.ru/tonkosti/table_img/g83/d6d6/55416579.jpg;https://tonkosti.ru/%D0%9F%D0%B0%D1%82%D1%80%D0%B8%D0%B0%D1%80%D1%88%D0%B8%D0%B5_%D0%BF%D1%80%D1%83%D0%B4%D1%8B
Москва;Петровский путевой дворец;Москва, пр-т Ленинградский, 40;На подступах к Москве с целью царственного «передыха» по указу Екатерины II был заложен дворец — дабы прийти в себя после многодневной тряски в экипаже и прибыть в Первопрестольную блистательной, как и подобает императрице. Первопрестольную блистательной, как и подобает императрице.;https://static.tonkosti.ru/tonkosti/table_img/g83/1c1c/55418856.jpg;https://tonkosti.ru/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D1%83%D1%82%D0%B5%D0%B2%D0%BE%D0%B9_%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86
Москва;Сандуновские бани;Москва, ул. Неглинная, 14, стр. 3-7;Сандуновские бани, пожалуй, самые известные из московских бань. Они названы в честь построившего их актера Силы Сандунова, работавшего при дворе Екатерины II. По слухам, его игрой и талантом его жены, певицы Елизаветы Урановой. талантом его жены, певицы Елизаветы Урановой.;https://static.tonkosti.ru/tonkosti/table_img/g83/1919/55419536.jpg;https://tonkosti.ru/%D0%A1%D0%B0%D0%BD%D0%B4%D1%83%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%B1%D0%B0%D0%BD%D0%B8
Москва;Свято-Данилов монастырь;Москва, ул. Даниловский вал, 22;Данилов монастырь — самый старый в Москве. Предание гласит, что он был основан в 1282 году сыном Александра Невского — князем Даниилом. Кирпичная стена с семью башнями появилась вокруг монастыря в 17 веке. В годы Советской власти монастырь был переоборудован под детскую колонию. монастырь был переоборудован под детскую колонию.;https://static.tonkosti.ru/tonkosti/table_img/g83/9797/55418896.jpg;https://tonkosti.ru/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE-%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2_%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C
